rok,dziedzina,poczta,wojewodztwo,lng,lat
2000,grupa #04,Końskie,świętokrzyskie,20.407,51.191
2000,grupa #05,Legnica,dolnośląskie,16.155,51.207
2000,grupa #04,Bielsko-Biała,śląskie,19.058,49.822
2000,grupa #06,Białogard,zachodniopomorskie,15.992,54.003
2000,grupa #04,Gdańsk,pomorskie,18.611,54.387
2000,grupa #01,Przecław,zachodniopomorskie,14.473,53.374
2000,grupa #03,Tarnobrzeg,podkarpackie,21.679,50.573
2000,grupa #02,Mielec,podkarpackie,21.424,50.287
2000,grupa #03,Opoczno,łódzkie,20.279,51.375
2000,grupa #11,Bytów,pomorskie,17.492,54.171
2000,grupa #02,Wrocław,dolnośląskie,17.101,51.109
2000,grupa #03,Warszawa,mazowieckie,21.058,52.227
2000,grupa #03,Ostrowite,kujawsko-pomorskie,19.248,53.051
2000,grupa #06,Gdynia,pomorskie,18.509,54.526
2000,grupa #04,Zielonki,małopolskie,19.926,50.133
2000,grupa #01,Kalisz,wielkopolskie,18.085,51.767
2000,grupa #05,Włodawa,lubelskie,23.554,51.552
2000,grupa #04,Warszawa,mazowieckie,21.180,52.190
2000,grupa #03,Kraków,małopolskie,19.883,50.074
2000,grupa #04,Zielonki,małopolskie,19.926,50.133
2000,grupa #12,Włocławek,kujawsko-pomorskie,19.068,52.648
2000,grupa #04,Knurów,śląskie,18.644,50.212
2000,grupa #01,Łódź,łódzkie,19.456,51.759
2000,grupa #07,Leszno,wielkopolskie,16.594,51.842
2000,grupa #06,Nawojowa,małopolskie,20.738,49.537
2000,grupa #10,Katowice,śląskie,19.023,50.276
2000,grupa #06,Hrubieszów,lubelskie,23.891,50.805
2000,grupa #01,Warszawa,mazowieckie,20.952,52.273
2000,grupa #02,Libiąż,małopolskie,19.330,50.110
2000,grupa #04,Warszawa,mazowieckie,21.146,52.238
2000,grupa #04,Bolesławiec,dolnośląskie,15.566,51.266
2000,grupa #08,Łódź,łódzkie,19.456,51.759
2000,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2000,grupa #06,Leszno,wielkopolskie,16.594,51.842
2000,grupa #08,Szymanów,mazowieckie,20.381,52.161
2000,grupa #07,Warszawa,mazowieckie,21.058,52.227
2000,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2000,grupa #06,Zduńska Wola,łódzkie,18.939,51.599
2000,grupa #08,Piła,wielkopolskie,16.738,53.151
2000,grupa #04,Jawor,dolnośląskie,16.186,51.055
2000,grupa #04,Laszki,podkarpackie,22.884,50.009
2000,grupa #07,Lubsko,lubuskie,14.972,51.784
2000,grupa #06,Wrocław,dolnośląskie,17.002,51.085
2000,grupa #01,Rumia,pomorskie,18.388,54.571
2000,grupa #01,Czechowice-Dziedzice,śląskie,18.992,49.902
2000,grupa #06,Straszewo,kujawsko-pomorskie,18.652,52.798
2000,grupa #08,Katowice,śląskie,19.023,50.276
2000,grupa #03,Poznań,wielkopolskie,16.925,52.433
2000,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2000,grupa #04,Białe Błota,kujawsko-pomorskie,17.907,53.083
2000,grupa #04,Poznań,wielkopolskie,16.899,52.413
2000,grupa #04,Katowice,śląskie,19.023,50.276
2000,grupa #04,Kraków,małopolskie,19.883,50.074
2000,grupa #04,Marianowo,zachodniopomorskie,15.248,53.380
2000,grupa #04,Nowy Dwór Maz.,mazowieckie,20.700,52.447
2000,grupa #06,Przemyśl,podkarpackie,22.768,49.784
2000,grupa #12,Brójce Lub.,lubelskie,22.573,51.247
2000,grupa #02,Warszawa,mazowieckie,20.952,52.273
2000,grupa #04,Siedlce,mazowieckie,22.305,52.156
2000,grupa #03,Radom,mazowieckie,21.147,51.403
2000,grupa #10,Kraków,małopolskie,19.883,50.074
2000,grupa #06,Gniew,pomorskie,18.796,53.854
2000,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2000,grupa #06,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #05,Łuków,lubelskie,22.383,51.927
2000,grupa #04,Żagań,lubuskie,15.325,51.618
2000,grupa #04,Węgierska Górka,śląskie,19.133,49.596
2000,grupa #04,Radom,mazowieckie,21.147,51.403
2000,grupa #01,Kraków,małopolskie,19.883,50.074
2000,grupa #16,Białystok,podlaskie,23.144,53.112
2000,grupa #08,Tarnów,małopolskie,20.986,50.012
2000,grupa #06,Łódź,łódzkie,19.452,51.801
2000,grupa #04,Poznań,wielkopolskie,16.899,52.413
2000,grupa #04,Wrocław,dolnośląskie,17.101,51.109
2000,grupa #02,Jarocin,wielkopolskie,17.513,51.971
2000,grupa #07,Poznań,wielkopolskie,16.925,52.433
2000,grupa #03,Oleśnica,dolnośląskie,17.390,51.213
2000,grupa #04,Zielona Góra,lubuskie,15.522,51.943
2000,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2000,grupa #12,Drogomyśl,śląskie,18.757,49.869
2000,grupa #04,Koszalin,zachodniopomorskie,16.226,54.187
2000,grupa #06,Gdynia,pomorskie,18.509,54.526
2000,grupa #02,Knyszyn,podlaskie,22.959,53.333
2000,grupa #06,Niechcice,łódzkie,19.585,51.271
2000,grupa #04,Wrocław,dolnośląskie,17.002,51.085
2000,grupa #03,Mikołów,śląskie,18.904,50.179
2000,grupa #07,Kraków,małopolskie,19.883,50.074
2000,grupa #08,Mielec,podkarpackie,21.424,50.287
2000,grupa #08,Sochaczew,mazowieckie,20.295,52.263
2000,grupa #03,Toruń,kujawsko-pomorskie,18.598,53.014
2000,grupa #09,Zawadówka,lubelskie,23.338,51.128
2000,grupa #07,Wrocław,dolnośląskie,17.002,51.085
2000,grupa #01,Kraków,małopolskie,19.883,50.074
2000,grupa #02,Toruń,kujawsko-pomorskie,18.598,53.014
2000,grupa #02,Świdnica,dolnośląskie,16.476,50.850
2000,grupa #04,Szczecin,zachodniopomorskie,14.590,53.469
2000,grupa #04,Giżycko,warmińsko-mazurskie,21.767,54.036
2000,grupa #12,Włodawa,lubelskie,23.554,51.552
2000,grupa #08,Łódź,łódzkie,19.456,51.759
2000,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2000,grupa #04,Olsztyn,warmińsko-mazurskie,20.469,53.761
2000,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2000,grupa #04,Radom,mazowieckie,21.147,51.403
2000,grupa #06,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #01,Kraków,małopolskie,19.943,50.062
2000,grupa #04,Warszawa,mazowieckie,20.952,52.273
2000,grupa #06,Bielsko-Biała,śląskie,19.058,49.822
2000,grupa #05,Jasło,podkarpackie,21.472,49.745
2000,grupa #10,Izabelin,mazowieckie,20.823,52.283
2000,grupa #12,Toruń,kujawsko-pomorskie,18.598,53.014
2000,grupa #04,Susz,warmińsko-mazurskie,19.397,53.710
2000,grupa #10,Katowice,śląskie,19.023,50.276
2000,grupa #04,Raczki,podlaskie,22.778,53.999
2000,grupa #11,Kwidzyn,pomorskie,18.940,53.724
2000,grupa #04,Police,zachodniopomorskie,14.559,53.510
2000,grupa #10,Siedlce,mazowieckie,22.305,52.156
2000,grupa #03,Kobyłka,mazowieckie,21.196,52.339
2000,grupa #08,Częstochowa,śląskie,19.120,50.812
2000,grupa #02,Kraków,małopolskie,19.883,50.074
2000,grupa #12,Ryglice,małopolskie,21.140,49.888
2000,grupa #02,Warszawa,mazowieckie,21.003,52.238
2000,grupa #05,Stara Kamienica,dolnośląskie,15.551,50.906
2000,grupa #01,Ligota,śląskie,18.957,49.880
2000,grupa #09,Warszawa,mazowieckie,20.952,52.273
2000,grupa #04,Kluczbork,opolskie,18.218,50.972
2000,grupa #04,Wrocław,dolnośląskie,17.002,51.085
2000,grupa #04,Łódź,łódzkie,19.472,51.772
2000,grupa #04,Warszawa,mazowieckie,21.180,52.190
2000,grupa #05,Lublin,lubelskie,22.543,51.261
2000,grupa #07,Kraków,małopolskie,19.943,50.062
2000,grupa #03,Kraśnik,lubelskie,22.227,50.923
2000,grupa #04,Warszawa,mazowieckie,21.180,52.190
2000,grupa #06,Piła,wielkopolskie,16.738,53.151
2000,grupa #04,Chorzów,śląskie,18.955,50.297
2000,grupa #04,Białystok,podlaskie,23.144,53.112
2000,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2000,grupa #04,Kraków,małopolskie,19.883,50.074
2000,grupa #04,Szczytno,warmińsko-mazurskie,20.995,53.564
2000,grupa #04,Giżycko,warmińsko-mazurskie,21.767,54.036
2000,grupa #08,Chełm,lubelskie,23.471,51.143
2000,grupa #12,Wołomin,mazowieckie,21.242,52.339
2000,grupa #03,Gdynia,pomorskie,18.509,54.526
2000,grupa #03,Legnica,dolnośląskie,16.155,51.207
2000,grupa #06,Rumia,pomorskie,18.388,54.571
2000,grupa #08,Chorzów,śląskie,18.955,50.297
2000,grupa #04,Gdynia,pomorskie,18.509,54.526
2000,grupa #07,Zabrze,śląskie,18.786,50.325
2000,grupa #03,Pionki,mazowieckie,21.450,51.476
2000,grupa #07,Jeżewo,kujawsko-pomorskie,18.352,53.521
2000,grupa #04,Chorzów,śląskie,18.955,50.297
2000,grupa #05,Kraków,małopolskie,19.883,50.074
2000,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2000,grupa #04,Choszczno,zachodniopomorskie,15.388,53.196
2000,grupa #08,Tarnobrzeg,podkarpackie,21.679,50.573
2000,grupa #02,Zabierzów,małopolskie,19.811,50.124
2000,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2000,grupa #04,Kalety,śląskie,18.883,50.565
2000,grupa #01,Warszawa,mazowieckie,21.180,52.190
2000,grupa #03,Włodawa,lubelskie,23.554,51.552
2000,grupa #04,Kraków,małopolskie,19.943,50.062
2000,grupa #06,Baczyna,lubuskie,15.094,52.762
2000,grupa #01,Warszawa,mazowieckie,21.058,52.227
2000,grupa #03,Aleksandrów Łódzki,łódzkie,19.262,51.820
2000,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2000,grupa #04,Kęty,małopolskie,19.221,49.878
2000,grupa #02,Zabierzów,małopolskie,19.811,50.124
2000,grupa #07,Warszawa,mazowieckie,21.180,52.190
2000,grupa #04,Kowalewo Pomorskie,kujawsko-pomorskie,18.928,53.160
2000,grupa #09,Pasym,warmińsko-mazurskie,20.783,53.648
2000,grupa #04,Wrocław,dolnośląskie,17.002,51.085
2000,grupa #10,Gdańsk,pomorskie,18.611,54.387
2000,grupa #06,Szczecin,zachodniopomorskie,14.667,53.377
2000,grupa #08,Lubawa,warmińsko-mazurskie,19.811,53.504
2000,grupa #03,Inowłódz,łódzkie,20.181,51.539
2000,grupa #04,Kraków,małopolskie,19.883,50.074
2000,grupa #08,Sochaczew,mazowieckie,20.295,52.263
2000,grupa #04,Chojnice,pomorskie,17.557,53.694
2000,grupa #10,Poznań,wielkopolskie,16.899,52.413
2000,grupa #03,Telatyn,lubelskie,23.849,50.529
2000,grupa #16,Warszawa,mazowieckie,21.146,52.238
2000,grupa #02,Gdynia,pomorskie,18.509,54.526
2000,grupa #08,Legnica,dolnośląskie,16.155,51.207
2000,grupa #07,Jawor,dolnośląskie,16.186,51.055
2000,grupa #01,Pionki,mazowieckie,21.450,51.476
2000,grupa #02,Olsztyn,warmińsko-mazurskie,20.469,53.761
2000,grupa #04,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #07,Szczecin,zachodniopomorskie,14.667,53.377
2000,grupa #01,Ostrów Wlkp.,wielkopolskie,17.807,51.655
2000,grupa #04,Kraków,małopolskie,19.943,50.062
2000,grupa #04,Życzyn,mazowieckie,21.736,51.673
2000,grupa #03,Łódź,łódzkie,19.456,51.759
2000,grupa #12,Pobiedziska,wielkopolskie,17.258,52.492
2000,grupa #02,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #06,Słubice,lubuskie,14.560,52.351
2000,grupa #06,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #13,Poznań,wielkopolskie,16.925,52.433
2000,grupa #04,Prusice,dolnośląskie,16.932,51.364
2000,grupa #14,Wrocław,dolnośląskie,17.002,51.085
2000,grupa #08,Dywity,warmińsko-mazurskie,20.488,53.894
2000,grupa #06,Piła,wielkopolskie,16.738,53.151
2000,grupa #08,Kraków,małopolskie,19.883,50.074
2000,grupa #04,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #04,Ruda Śląska,śląskie,18.856,50.256
2000,grupa #04,Warszawa,mazowieckie,20.952,52.273
2000,grupa #01,Warszawa,mazowieckie,21.180,52.190
2000,grupa #07,Krosno,podkarpackie,21.766,49.682
2000,grupa #04,Lubin,dolnośląskie,16.194,51.404
2000,grupa #03,Chorzów,śląskie,18.955,50.297
2000,grupa #04,Chorkówka,podkarpackie,21.660,49.643
2000,grupa #08,Police,zachodniopomorskie,14.559,53.510
2000,grupa #02,Kraków,małopolskie,19.943,50.062
2000,grupa #11,Lubaczów,podkarpackie,23.139,50.156
2000,grupa #06,Gdynia,pomorskie,18.509,54.526
2000,grupa #06,Tomaszów Maz.,łódzkie,20.009,51.531
2000,grupa #08,Szczecin-Mierzyn,zachodniopomorskie,14.454,53.431
2000,grupa #02,Chorzów,śląskie,18.955,50.297
2000,grupa #08,Łódź,łódzkie,19.452,51.801
2000,grupa #03,Toruń,kujawsko-pomorskie,18.598,53.014
2000,grupa #04,Chorzele,mazowieckie,20.909,53.264
2000,grupa #04,Warszawa,mazowieckie,20.952,52.273
2000,grupa #05,Gryfice,zachodniopomorskie,15.200,53.917
2000,grupa #05,Kraszewice,wielkopolskie,18.249,51.507
2000,grupa #07,Tomaszów Maz.,łódzkie,20.009,51.531
2000,grupa #10,Poznań,wielkopolskie,16.925,52.433
2000,grupa #03,Kielce,świętokrzyskie,20.639,50.842
2000,grupa #08,Gdańsk,pomorskie,18.611,54.387
2000,grupa #06,Częstochowa,śląskie,19.120,50.812
2000,grupa #06,Krosno,podkarpackie,21.766,49.682
2000,grupa #04,Wrocław,dolnośląskie,17.002,51.085
2000,grupa #05,Chełm,lubelskie,23.471,51.143
2000,grupa #06,Władysławów,śląskie,18.971,50.982
2000,grupa #02,Kęty,małopolskie,19.221,49.878
2000,grupa #04,Ostrołęka,mazowieckie,21.559,53.088
2000,grupa #03,Zielona Góra,lubuskie,15.522,51.943
2000,grupa #01,Biecz,podkarpackie,21.252,49.738
2000,grupa #02,Szczecin,zachodniopomorskie,14.590,53.469
2000,grupa #04,Łomża,podlaskie,22.059,53.178
2000,grupa #04,Ryki,lubelskie,21.927,51.641
2000,grupa #07,Warszawa,mazowieckie,21.146,52.238
2000,grupa #08,Sosnowiec,śląskie,19.176,50.267
2000,grupa #08,Łódź,łódzkie,19.452,51.801
2000,grupa #04,Opole,opolskie,17.977,50.673
2000,grupa #04,Warszawa,mazowieckie,20.952,52.273
2000,grupa #05,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #04,Wrocław,dolnośląskie,17.002,51.085
2000,grupa #04,Hyżne,podkarpackie,22.164,49.923
2000,grupa #04,Wrocław,dolnośląskie,17.101,51.109
2000,grupa #08,Skierniewice,łódzkie,20.158,51.955
2000,grupa #03,Puławy,lubelskie,21.969,51.416
2000,grupa #07,Szczecin,zachodniopomorskie,14.590,53.469
2000,grupa #04,Lubień Kujawski,kujawsko-pomorskie,19.147,52.412
2000,grupa #03,Siemianowice Śl.,śląskie,19.030,50.326
2000,grupa #06,Pawłowice,śląskie,18.674,49.965
2000,grupa #04,Gdańsk,pomorskie,18.611,54.387
2000,grupa #12,Sandomierz,świętokrzyskie,21.750,50.682
2000,grupa #06,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #08,Gniew,pomorskie,18.796,53.854
2000,grupa #07,Nowy Sącz,małopolskie,20.715,49.617
2000,grupa #11,Warszawa,mazowieckie,20.952,52.273
2000,grupa #08,Łódź,łódzkie,19.456,51.759
2000,grupa #02,Rzeszów,podkarpackie,22.058,50.032
2000,grupa #04,Kołobrzeg,zachodniopomorskie,15.583,54.176
2000,grupa #06,Włodawa,lubelskie,23.554,51.552
2000,grupa #07,Jawor,dolnośląskie,16.186,51.055
2000,grupa #06,Łódź,łódzkie,19.456,51.759
2000,grupa #10,Borzęcin Duży,mazowieckie,20.734,52.252
2000,grupa #06,Radom,mazowieckie,21.147,51.403
2000,grupa #05,Kalisz,wielkopolskie,18.085,51.767
2000,grupa #04,Świdwin,zachodniopomorskie,15.776,53.776
2000,grupa #08,Kowala,mazowieckie,21.110,51.314
2000,grupa #04,Pasym,warmińsko-mazurskie,20.783,53.648
2000,grupa #04,Zamość,lubelskie,23.252,50.723
2000,grupa #10,Oświęcim,małopolskie,19.210,50.034
2000,grupa #08,Wrocław,dolnośląskie,16.917,51.124
2000,grupa #04,Warszawa,mazowieckie,21.180,52.190
2000,grupa #07,Kochanowice,śląskie,18.706,50.729
2000,grupa #10,Kraków,małopolskie,19.943,50.062
2000,grupa #10,Lubin,dolnośląskie,16.194,51.404
2000,grupa #03,Chełm,lubelskie,23.471,51.143
2000,grupa #04,Pleszew,wielkopolskie,17.784,51.886
2000,grupa #06,Warszawa,mazowieckie,21.146,52.238
2000,grupa #05,Tarczyn Kopana,mazowieckie,20.823,51.973
2000,grupa #11,Sopot,pomorskie,18.508,54.442
2000,grupa #10,Gdańsk- Jasień,pomorskie,18.548,54.340
2000,grupa #04,Gliwice,śląskie,18.671,50.294
2000,grupa #01,Kraków,małopolskie,19.943,50.062
2000,grupa #04,Warszawa,mazowieckie,21.058,52.227
2000,grupa #03,Piotrków Trybunalski,łódzkie,19.703,51.405
2000,grupa #08,Łowicz,łódzkie,19.945,52.107
2000,grupa #06,Dobroń,łódzkie,19.247,51.637
2000,grupa #05,Piaseczno,mazowieckie,20.971,52.060
2000,grupa #06,Częstochowa,śląskie,19.120,50.812
2000,grupa #04,Pysznica,podkarpackie,22.162,50.574
2001,grupa #10,Lubin,dolnośląskie,16.194,51.404
2001,grupa #05,Warszawa,mazowieckie,20.952,52.273
2001,grupa #12,Brójce Lub.,lubelskie,22.573,51.247
2001,grupa #04,Katowice,śląskie,19.023,50.276
2001,grupa #04,Warszawa,mazowieckie,21.003,52.238
2001,grupa #08,Łódź,łódzkie,19.452,51.801
2001,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2001,grupa #04,Chorzele,mazowieckie,20.909,53.264
2001,grupa #10,Poznań,wielkopolskie,16.899,52.413
2001,grupa #04,Węgierska Górka,śląskie,19.133,49.596
2001,grupa #04,Kielce,świętokrzyskie,20.639,50.842
2001,grupa #06,Rumia,pomorskie,18.388,54.571
2001,grupa #02,Chorzów,śląskie,18.955,50.297
2001,grupa #07,Tomaszów Maz.,łódzkie,20.009,51.531
2001,grupa #06,Wrocław,dolnośląskie,16.917,51.124
2001,grupa #02,Wrocław,dolnośląskie,17.101,51.109
2001,grupa #11,Szczecin,zachodniopomorskie,14.590,53.469
2001,grupa #06,Gdynia,pomorskie,18.509,54.526
2001,grupa #02,Warszawa,mazowieckie,21.003,52.238
2001,grupa #06,Wrocław,dolnośląskie,16.917,51.124
2001,grupa #04,Wrocław,dolnośląskie,17.002,51.085
2001,grupa #01,Warszawa,mazowieckie,21.180,52.190
2001,grupa #01,Kraków,małopolskie,19.943,50.062
2001,grupa #03,Warszawa,mazowieckie,21.058,52.227
2001,grupa #08,Sosnowiec,śląskie,19.176,50.267
2001,grupa #06,Częstochowa,śląskie,19.120,50.812
2001,grupa #04,Warszawa,mazowieckie,21.058,52.227
2001,grupa #06,Radom,mazowieckie,21.147,51.403
2001,grupa #01,Wrocław,dolnośląskie,17.029,51.103
2001,grupa #02,Kosakowo,pomorskie,18.482,54.600
2001,grupa #03,Tarnobrzeg,podkarpackie,21.679,50.573
2001,grupa #04,Chorkówka,podkarpackie,21.660,49.643
2001,grupa #04,Imielin,śląskie,19.186,50.145
2001,grupa #04,Warszawa,mazowieckie,20.952,52.273
2001,grupa #02,Kraków,małopolskie,19.943,50.062
2001,grupa #10,Wrocław,dolnośląskie,17.029,51.103
2001,grupa #08,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2001,grupa #01,Warszawa,mazowieckie,21.058,52.227
2001,grupa #04,Janów Lubelski,lubelskie,22.425,50.663
2001,grupa #04,Zręcin,podkarpackie,21.706,49.663
2001,grupa #06,Władysławów,śląskie,18.971,50.982
2001,grupa #02,Szczecin,zachodniopomorskie,14.590,53.469
2001,grupa #02,Szczecin,zachodniopomorskie,14.590,53.469
2001,grupa #04,Kraków,małopolskie,19.883,50.074
2001,grupa #03,Katowice,śląskie,19.023,50.276
2001,grupa #04,Sieradz,łódzkie,18.730,51.596
2001,grupa #04,Ryki,lubelskie,21.927,51.641
2001,grupa #02,Rzeszów,podkarpackie,22.058,50.032
2001,grupa #06,Złotoryja,dolnośląskie,15.921,51.126
2001,grupa #03,Legnica,dolnośląskie,16.155,51.207
2001,grupa #02,Rzeszów,podkarpackie,22.058,50.032
2001,grupa #03,Wrocław,dolnośląskie,17.029,51.103
2001,grupa #04,Warszawa,mazowieckie,21.058,52.227
2001,grupa #06,Warszawa,mazowieckie,21.146,52.238
2001,grupa #10,Poznań,wielkopolskie,16.925,52.433
2001,grupa #02,Poznań,wielkopolskie,16.899,52.413
2001,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2001,grupa #07,Suwałki,podlaskie,22.931,54.112
2001,grupa #04,Szczecin,zachodniopomorskie,14.667,53.377
2001,grupa #04,Nowy Sącz,małopolskie,20.715,49.617
2001,grupa #08,Gniew,pomorskie,18.796,53.854
2001,grupa #10,Katowice,śląskie,19.023,50.276
2001,grupa #10,Łódź,łódzkie,19.452,51.801
2001,grupa #01,Nowy Sącz,małopolskie,20.715,49.617
2001,grupa #07,Kochanowice,śląskie,18.706,50.729
2001,grupa #03,Piotrków Trybunalski,łódzkie,19.703,51.405
2001,grupa #04,Warszawa,mazowieckie,21.180,52.190
2001,grupa #10,Wysoka,wielkopolskie,17.084,53.181
2001,grupa #06,Dobroń,łódzkie,19.247,51.637
2001,grupa #06,Oborniki,wielkopolskie,16.767,52.652
2001,grupa #05,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2001,grupa #04,Knurów,śląskie,18.644,50.212
2001,grupa #04,Kudowa Zdrój,dolnośląskie,16.243,50.443
2001,grupa #07,Nowy Sącz,małopolskie,20.715,49.617
2001,grupa #05,Nowy Sącz,małopolskie,20.715,49.617
2001,grupa #07,Sosnowiec,śląskie,19.176,50.267
2001,grupa #04,Hyżne,podkarpackie,22.164,49.923
2001,grupa #05,Kalisz,wielkopolskie,18.085,51.767
2001,grupa #01,Częstochowa,śląskie,19.120,50.812
2001,grupa #08,Warszawa,mazowieckie,21.180,52.190
2001,grupa #10,Warszawa,mazowieckie,20.952,52.273
2001,grupa #15,Gdynia,pomorskie,18.509,54.526
2001,grupa #04,Warszawa,mazowieckie,21.180,52.190
2001,grupa #08,Tarnobrzeg,podkarpackie,21.679,50.573
2001,grupa #08,Szczecin,zachodniopomorskie,14.667,53.377
2001,grupa #06,Sosnowiec,śląskie,19.176,50.267
2001,grupa #14,Wrocław,dolnośląskie,16.917,51.124
2001,grupa #04,Gliwice,śląskie,18.671,50.294
2001,grupa #03,Białystok,podlaskie,23.144,53.112
2001,grupa #08,Szczecin-Mierzyn,zachodniopomorskie,14.454,53.431
2001,grupa #04,Chojnice,pomorskie,17.557,53.694
2001,grupa #01,Warszawa,mazowieckie,21.180,52.190
2001,grupa #07,Krosno,podkarpackie,21.766,49.682
2001,grupa #04,Knurów,śląskie,18.644,50.212
2001,grupa #01,Rumia,pomorskie,18.388,54.571
2001,grupa #08,Radom,mazowieckie,21.147,51.403
2001,grupa #08,Wrocław,dolnośląskie,16.917,51.124
2001,grupa #06,Straszewo,kujawsko-pomorskie,18.652,52.798
2001,grupa #02,Gdynia,pomorskie,18.509,54.526
2001,grupa #06,Nowy Sącz,małopolskie,20.715,49.617
2001,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2001,grupa #06,Santok,lubuskie,15.405,52.743
2001,grupa #01,Ostrów Wlkp.,wielkopolskie,17.807,51.655
2001,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2001,grupa #05,Dąbrowa Górnicza,śląskie,19.360,50.343
2001,grupa #14,Wrocław,dolnośląskie,17.002,51.085
2001,grupa #04,Łódź,łódzkie,19.472,51.772
2001,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2001,grupa #13,Gdynia,pomorskie,18.509,54.526
2001,grupa #03,Horyniec-Zdrój,podkarpackie,23.348,50.199
2001,grupa #07,Bartoszyce,warmińsko-mazurskie,20.808,54.253
2001,grupa #05,Legnica,dolnośląskie,16.155,51.207
2001,grupa #04,Warszawa,mazowieckie,21.058,52.227
2001,grupa #04,Bolesławiec,dolnośląskie,15.566,51.266
2001,grupa #04,Kraków,małopolskie,19.943,50.062
2001,grupa #04,Więcbork,kujawsko-pomorskie,17.477,53.344
2001,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2001,grupa #09,Konin,wielkopolskie,18.251,52.223
2001,grupa #07,Jeżewo,kujawsko-pomorskie,18.352,53.521
2001,grupa #08,Mielec,podkarpackie,21.424,50.287
2001,grupa #05,Koszalin,zachodniopomorskie,16.226,54.187
2001,grupa #02,Kielce,świętokrzyskie,20.639,50.842
2001,grupa #04,Warszawa,mazowieckie,21.180,52.190
2001,grupa #01,Ligota,śląskie,18.957,49.880
2001,grupa #02,Werbkowice,lubelskie,23.740,50.739
2001,grupa #04,Gdynia,pomorskie,18.509,54.526
2001,grupa #10,Katowice,śląskie,19.023,50.276
2001,grupa #04,Police,zachodniopomorskie,14.559,53.510
2001,grupa #05,Gryfice,zachodniopomorskie,15.200,53.917
